date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:24.965	0.003	0.026	0.428	0.198	0.003	0.006	0.199	
0:0:25.026	0.003	0.026	0.428	0.198	0.003	0.006	0.199	
0:0:25.089	0.003	0.025	0.428	0.198	0.003	0.006	0.199	
0:0:25.149	0.003	0.025	0.427	0.199	0.003	0.006	0.198	
0:0:25.209	0.003	0.025	0.427	0.199	0.003	0.005	0.198	
0:0:25.270	0.003	0.025	0.427	0.199	0.003	0.005	0.198	
0:0:25.329	0.003	0.025	0.427	0.200	0.003	0.005	0.199	
0:0:25.391	0.003	0.025	0.428	0.201	0.003	0.005	0.200	
0:0:25.454	0.003	0.025	0.427	0.201	0.003	0.005	0.201	
0:0:25.516	0.003	0.025	0.427	0.200	0.003	0.005	0.201	
0:0:25.726	0.003	0.025	0.427	0.200	0.003	0.005	0.201	
0:0:25.789	0.003	0.025	0.427	0.198	0.003	0.005	0.201	
0:0:25.855	0.003	0.025	0.427	0.198	0.003	0.005	0.201	
0:0:25.923	0.003	0.025	0.427	0.196	0.003	0.005	0.201	
0:0:25.986	0.003	0.025	0.427	0.196	0.003	0.005	0.202	
0:0:26.044	0.003	0.025	0.427	0.195	0.003	0.005	0.202	
0:0:26.106	0.003	0.025	0.427	0.195	0.003	0.005	0.202	
0:0:26.174	0.003	0.025	0.428	0.195	0.003	0.005	0.199	
0:0:26.236	0.003	0.025	0.428	0.194	0.003	0.005	0.199	
0:0:26.301	0.003	0.025	0.428	0.194	0.003	0.006	0.199	
0:0:26.362	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:0:26.425	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:0:26.488	0.003	0.028	0.427	0.194	0.003	0.006	0.203	
0:0:26.548	0.003	0.029	0.427	0.194	0.003	0.006	0.206	
0:0:26.608	0.003	0.031	0.427	0.194	0.003	0.006	0.209	
0:0:26.668	0.003	0.031	0.427	0.194	0.003	0.006	0.209	
0:0:26.727	0.003	0.034	0.427	0.194	0.003	0.006	0.216	
0:0:26.787	0.003	0.035	0.427	0.194	0.003	0.006	0.218	
0:0:26.846	0.003	0.032	0.427	0.194	0.003	0.006	0.211	
0:0:26.907	0.003	0.029	0.427	0.194	0.003	0.006	0.206	
0:0:26.979	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:0:27.039	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:0:27.125	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:0:27.241	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:0:27.299	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:0:27.362	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.426	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.490	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.550	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.608	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.672	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.732	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.794	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.856	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.916	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:27.981	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.044	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.104	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.164	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.226	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.288	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:28.349	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:28.428	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:28.489	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:28.548	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:28.610	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:28.670	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.733	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.797	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:28.857	0.003	0.024	0.427	0.194	0.003	0.006	0.196	
0:0:28.917	0.003	0.024	0.427	0.194	0.003	0.006	0.196	
0:0:28.977	0.003	0.025	0.428	0.194	0.003	0.006	0.196	
0:0:29.037	0.003	0.025	0.428	0.194	0.003	0.006	0.196	
0:0:29.097	0.003	0.025	0.428	0.194	0.003	0.006	0.196	
0:0:29.157	0.003	0.025	0.428	0.194	0.003	0.006	0.196	
0:0:29.217	0.003	0.025	0.428	0.194	0.003	0.005	0.197	
0:0:29.285	0.003	0.024	0.428	0.194	0.003	0.005	0.197	
0:0:29.349	0.003	0.025	0.428	0.194	0.003	0.005	0.197	
0:0:29.414	0.003	0.025	0.427	0.194	0.003	0.005	0.198	
0:0:29.475	0.003	0.025	0.428	0.194	0.003	0.005	0.199	
0:0:29.535	0.003	0.025	0.429	0.194	0.003	0.005	0.200	
0:0:29.595	0.003	0.025	0.431	0.194	0.003	0.005	0.200	
0:0:29.656	0.003	0.024	0.426	0.192	0.003	0.005	0.201	
0:0:29.718	0.005	0.018	0.299	0.137	0.003	0.004	0.202	
0:0:29.779	0.010	0.013	0.208	0.095	0.002	0.003	0.202	
