date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:55.312	0.057	0.001	6.488	0.094	0.034	0.001	6.499	
0:1:55.478	0.037	0.002	3.807	0.114	0.037	0.002	5.998	
0:1:55.634	0.035	0.002	2.866	0.119	0.038	0.002	5.270	
0:1:55.834	0.025	0.002	2.622	0.139	0.043	0.002	4.825	
0:1:56.037	0.033	0.002	1.901	0.124	0.038	0.002	3.550	
0:1:56.191	0.024	0.002	2.000	0.143	0.044	0.003	3.038	
0:1:56.346	0.017	0.002	2.341	0.175	0.052	0.004	2.857	
0:1:56.501	0.017	0.002	2.497	0.170	0.051	0.004	2.705	
0:1:56.646	0.017	0.002	2.612	0.171	0.053	0.004	2.690	
0:1:56.795	0.026	0.002	2.132	0.141	0.044	0.003	2.682	
0:1:56.940	0.156	0.001	1.303	0.064	0.022	0.002	2.724	
0:1:57.091	0.122	0.001	1.469	0.069	0.024	0.002	2.755	
0:1:57.257	0.592	0.001	0.793	0.034	0.013	0.002	2.666	
0:1:57.445	0.067	0.001	1.586	0.092	0.029	0.003	2.539	
0:1:57.684	0.079	0.001	1.356	0.084	0.028	0.003	2.378	
0:1:57.881	0.045	0.002	1.766	0.106	0.035	0.003	2.313	
0:1:58.075	0.053	0.002	1.729	0.096	0.036	0.003	2.122	
0:1:58.230	0.712	0.001	0.585	0.029	0.014	0.002	2.125	
0:1:58.376	0.254	0.001	0.815	0.047	0.021	0.002	2.141	
0:1:59.962	0.012	0.002	3.365	0.202	0.077	0.004	2.401	
0:2:0.452	0.006	0.003	0.922	0.183	0.014	0.005	0.507	
0:2:0.915	0.008	0.006	0.059	0.113	0.008	0.004	0.191	
0:2:1.272	0.004	0.021	0.293	0.161	0.004	0.016	0.168	
0:2:1.593	0.002	0.100	0.664	0.259	0.024	0.013	0.053	
0:2:1.868	0.002	0.066	0.843	0.292	0.046	0.011	0.078	
0:2:2.099	0.012	0.002	2.207	0.192	0.045	0.005	1.599	
0:2:2.339	0.012	0.002	2.692	0.189	0.073	0.006	1.778	
0:2:2.573	0.059	0.001	1.567	0.092	0.034	0.003	2.056	
0:2:2.859	61.695	0.001	0.073	0.003	0.002	0.001	2.146	
0:2:3.098	94.790	0.001	0.030	0.002	0.001	0.001	2.138	
0:2:3.305	17.526	0.001	0.170	0.007	0.004	0.001	2.195	
0:2:3.515	2.774	0.001	0.347	0.016	0.007	0.001	2.213	
0:2:3.780	0.048	0.001	1.646	0.101	0.034	0.004	2.192	
0:2:4.010	0.160	0.001	1.036	0.058	0.021	0.003	2.213	
0:2:4.237	0.043	0.002	1.916	0.105	0.036	0.004	2.191	
0:2:4.453	0.030	0.002	2.253	0.121	0.049	0.004	1.933	
0:2:4.685	0.035	0.002	2.006	0.113	0.051	0.004	1.815	
0:2:4.891	0.068	0.001	1.362	0.084	0.037	0.003	1.941	
0:2:5.092	1.071	0.001	0.464	0.025	0.011	0.002	2.272	
0:2:5.305	10.923	0.001	0.178	0.009	0.004	0.001	2.250	
0:2:5.533	92.903	0.001	0.036	0.002	0.002	0.001	2.271	
0:2:5.734	99.534	0.001	0.012	0.001	0.001	0.001	2.247	
0:2:5.906	99.538	0.001	0.011	0.001	0.001	0.001	2.286	
0:2:6.109	99.817	0.001	0.008	0.001	0.001	0.001	2.306	
0:2:6.266	99.718	0.001	0.010	0.001	0.001	0.001	2.317	
0:2:6.417	99.827	0.001	0.009	0.001	0.001	0.001	2.309	
0:2:6.595	99.811	0.001	0.010	0.001	0.001	0.001	2.345	
0:2:6.762	99.745	0.001	0.011	0.001	0.001	0.001	2.344	
0:2:6.917	99.789	0.001	0.013	0.001	0.001	0.001	2.369	
0:2:7.068	99.618	0.001	0.048	0.001	0.001	0.001	2.376	
0:2:7.216	99.330	0.001	0.035	0.001	0.001	0.001	2.359	
0:2:7.391	98.412	0.001	0.023	0.001	0.001	0.001	2.353	
0:2:7.554	72.778	0.001	0.109	0.003	0.002	0.001	2.346	
0:2:7.710	48.208	0.001	0.366	0.004	0.002	0.001	2.356	
0:2:7.863	3.001	0.001	2.948	0.016	0.007	0.001	2.355	
0:2:8.011	7.998	0.001	4.286	0.010	0.005	0.001	2.365	
0:2:8.155	68.622	0.001	1.158	0.003	0.002	0.001	2.376	
0:2:8.309	90.927	0.001	0.243	0.002	0.002	0.001	2.398	
0:2:8.456	99.311	0.001	0.051	0.001	0.001	0.001	2.446	
0:2:8.607	99.417	0.001	0.066	0.001	0.001	0.001	2.442	
0:2:8.763	99.645	0.001	0.062	0.001	0.001	0.001	2.423	
0:2:8.927	99.770	0.001	0.044	0.001	0.001	0.001	2.407	
0:2:9.079	99.871	0.001	0.031	0.001	0.001	0.001	2.364	
0:2:9.227	99.869	0.001	0.033	0.001	0.001	0.001	2.353	
0:2:9.374	99.845	0.001	0.104	0.001	0.001	0.001	2.380	
0:2:9.523	99.757	0.001	0.372	0.001	0.001	0.001	2.374	
0:2:9.678	98.167	0.001	0.113	0.001	0.001	0.001	2.372	
0:2:9.820	96.150	0.001	0.088	0.002	0.001	0.001	2.363	
0:2:10.004	67.155	0.001	0.424	0.003	0.002	0.001	2.381	
0:2:10.172	48.190	0.001	0.833	0.004	0.002	0.001	2.444	
0:2:10.335	1.446	0.001	3.681	0.022	0.009	0.002	2.502	
0:2:10.482	11.441	0.001	2.066	0.009	0.004	0.001	2.444	
0:2:10.648	69.962	0.001	0.582	0.003	0.002	0.001	2.477	
0:2:10.805	18.397	0.001	0.635	0.007	0.004	0.001	2.448	
0:2:10.997	22.086	0.001	0.397	0.006	0.003	0.001	2.406	
0:2:11.159	1.033	0.001	2.008	0.025	0.010	0.002	2.427	
0:2:11.328	51.431	0.001	0.570	0.004	0.002	0.001	2.399	
0:2:11.516	28.774	0.001	0.538	0.006	0.003	0.001	2.394	
0:2:11.799	58.600	0.001	0.114	0.004	0.002	0.001	2.344	
0:2:12.029	97.956	0.001	0.087	0.002	0.001	0.001	2.392	
0:2:12.213	97.242	0.001	0.087	0.002	0.001	0.001	2.379	
0:2:12.388	98.856	0.001	0.069	0.001	0.001	0.001	2.358	
0:2:12.562	83.853	0.001	0.219	0.002	0.002	0.001	2.219	
0:2:12.719	92.759	0.001	0.241	0.002	0.002	0.001	2.071	
0:2:14.168	1.981	0.001	0.371	0.021	0.014	0.002	1.510	
0:2:14.690	0.396	0.001	1.124	0.040	0.015	0.002	2.260	
0:2:15.059	0.668	0.001	0.913	0.031	0.012	0.002	2.278	
0:2:15.301	2.972	0.001	0.726	0.016	0.007	0.001	2.260	
0:2:15.567	3.532	0.001	0.806	0.015	0.006	0.001	2.268	
0:2:15.879	0.189	0.001	1.360	0.054	0.022	0.002	2.250	
0:2:16.180	0.042	0.002	3.912	0.107	0.040	0.004	2.198	
0:2:16.403	0.034	0.002	3.330	0.118	0.040	0.004	2.177	
0:2:16.646	0.024	0.002	4.189	0.137	0.045	0.004	2.223	
0:2:16.937	0.122	0.001	4.732	0.065	0.023	0.003	2.271	
0:2:17.278	50.753	0.001	2.472	0.004	0.002	0.001	2.288	
0:2:17.537	8.178	0.001	1.032	0.010	0.005	0.001	2.185	
0:2:17.837	0.698	0.001	2.260	0.029	0.015	0.002	1.924	
0:2:18.086	39.784	0.001	10.498	0.005	0.003	0.001	2.064	
0:2:18.312	12.811	0.001	1.887	0.008	0.005	0.001	2.140	
0:2:18.499	94.487	0.001	0.316	0.002	0.001	0.001	2.253	
0:2:18.700	96.577	0.001	0.171	0.002	0.001	0.001	2.237	
0:2:18.892	97.849	0.001	0.072	0.002	0.001	0.001	2.277	
0:2:19.092	93.546	0.001	0.100	0.002	0.002	0.001	2.247	
0:2:19.308	62.107	0.001	0.501	0.003	0.002	0.001	2.281	
0:2:19.505	28.758	0.001	0.299	0.005	0.003	0.001	2.214	
0:2:19.712	0.395	0.001	2.366	0.038	0.015	0.002	2.179	
0:2:19.884	0.423	0.001	4.459	0.037	0.015	0.002	2.191	
0:2:20.061	1.957	0.001	1.098	0.019	0.008	0.002	2.245	
0:2:20.258	46.156	0.001	0.977	0.004	0.003	0.001	2.262	
0:2:20.441	61.100	0.001	3.629	0.003	0.002	0.001	2.238	
0:2:20.598	95.809	0.001	0.221	0.002	0.001	0.001	2.225	
0:2:20.756	84.627	0.001	0.146	0.002	0.002	0.001	2.281	
0:2:20.949	90.448	0.001	0.143	0.002	0.002	0.001	2.293	
0:2:21.107	39.244	0.001	0.949	0.005	0.003	0.001	2.287	
0:2:21.258	92.980	0.001	0.539	0.002	0.002	0.001	2.214	
0:2:21.415	95.586	0.001	1.242	0.002	0.001	0.001	2.160	
0:2:21.565	94.855	0.001	0.916	0.002	0.001	0.001	2.194	
0:2:21.731	90.552	0.001	0.380	0.002	0.002	0.001	2.221	
0:2:21.877	18.726	0.001	3.528	0.007	0.004	0.001	2.214	
0:2:22.033	0.170	0.001	20.555	0.056	0.022	0.002	2.250	
0:2:22.197	0.035	0.002	17.715	0.116	0.040	0.004	2.248	
0:2:22.351	0.025	0.002	28.170	0.138	0.044	0.004	2.270	
0:2:22.501	0.025	0.002	60.419	0.136	0.043	0.004	2.291	
0:2:22.657	0.041	0.002	44.701	0.108	0.034	0.004	2.284	
0:2:22.803	0.240	0.001	11.460	0.048	0.017	0.002	2.251	
0:2:22.970	1.630	0.001	4.015	0.020	0.009	0.002	2.202	
0:2:23.139	3.928	0.001	2.635	0.014	0.006	0.001	2.235	
0:2:23.548	30.763	0.001	1.518	0.005	0.003	0.001	2.224	
0:2:23.714	96.159	0.001	0.530	0.002	0.001	0.001	2.188	
0:2:23.887	98.481	0.001	0.382	0.001	0.001	0.001	2.233	
0:2:24.042	98.651	0.001	0.175	0.001	0.001	0.001	2.242	
0:2:24.185	99.691	0.001	0.054	0.001	0.001	0.001	2.244	
0:2:24.341	99.772	0.001	0.073	0.001	0.001	0.001	2.209	
0:2:24.521	99.314	0.001	0.406	0.001	0.001	0.001	2.213	
0:2:24.696	2.846	0.001	12.770	0.016	0.007	0.001	2.177	
0:2:24.846	0.021	0.002	26.043	0.144	0.047	0.004	2.123	
0:2:25.026	0.014	0.002	43.979	0.176	0.052	0.005	2.072	
0:2:25.245	0.010	0.002	4.909	0.198	0.059	0.006	1.778	
0:2:25.400	0.009	0.002	21.677	0.206	0.079	0.006	1.532	
0:2:25.559	0.006	0.003	67.947	0.229	0.117	0.007	1.074	
0:2:25.712	0.010	0.002	28.838	0.195	0.060	0.006	1.607	
0:2:25.851	0.015	0.002	14.255	0.163	0.048	0.005	1.812	
0:2:25.998	0.016	0.002	7.582	0.160	0.043	0.005	1.912	
0:2:26.162	0.018	0.002	8.137	0.151	0.040	0.005	1.974	
0:2:26.332	0.021	0.002	19.846	0.143	0.039	0.004	2.032	
0:2:26.501	0.013	0.002	20.808	0.181	0.050	0.005	2.088	
0:2:26.675	0.012	0.002	9.370	0.187	0.053	0.005	2.086	
0:2:26.855	0.011	0.002	6.136	0.192	0.053	0.005	2.011	
0:2:27.013	0.012	0.002	6.785	0.191	0.051	0.005	2.101	
0:2:28.505	0.097	0.001	26.721	0.072	0.025	0.003	2.224	
0:2:29.205	4.769	0.001	42.002	0.013	0.006	0.001	2.325	
0:2:29.643	0.522	0.001	52.892	0.034	0.013	0.002	2.318	
0:2:29.940	7.550	0.001	23.906	0.010	0.005	0.001	2.415	
0:2:30.180	11.718	0.001	5.239	0.009	0.004	0.001	2.444	
0:2:30.522	0.156	0.001	49.031	0.059	0.020	0.002	2.670	
0:2:30.784	0.043	0.002	21.728	0.106	0.034	0.003	3.037	
0:2:31.040	0.016	0.002	28.566	0.172	0.051	0.004	2.957	
0:2:31.259	0.014	0.002	58.079	0.180	0.053	0.004	2.570	
0:2:31.614	0.013	0.002	19.299	0.189	0.057	0.005	2.339	
0:2:31.909	0.013	0.002	75.543	0.188	0.056	0.005	2.279	
0:2:32.117	0.014	0.002	73.874	0.180	0.052	0.005	2.256	
0:2:32.364	0.013	0.002	31.056	0.186	0.054	0.005	2.251	
0:2:32.605	0.012	0.002	62.585	0.190	0.054	0.005	2.224	
0:2:32.828	0.012	0.002	95.019	0.192	0.052	0.005	2.196	
0:2:33.019	0.012	0.002	91.921	0.194	0.051	0.005	2.182	
0:2:33.236	0.011	0.002	91.350	0.194	0.049	0.005	2.096	
0:2:33.446	0.011	0.002	92.333	0.195	0.047	0.005	1.967	
0:2:33.635	0.011	0.002	87.559	0.193	0.048	0.005	2.046	
0:2:33.883	0.011	0.002	99.213	0.192	0.048	0.005	2.075	
0:2:34.113	0.011	0.002	91.232	0.188	0.043	0.005	1.951	
0:2:34.328	0.012	0.002	98.975	0.188	0.047	0.005	2.053	
0:2:34.503	0.013	0.002	95.816	0.182	0.047	0.005	2.090	
0:2:34.669	0.011	0.002	89.365	0.184	0.041	0.005	1.854	
0:2:34.870	0.014	0.002	93.394	0.170	0.040	0.005	1.882	
0:2:35.038	0.012	0.002	96.159	0.181	0.043	0.005	1.744	
0:2:35.197	0.013	0.002	96.449	0.169	0.042	0.005	1.692	
0:2:35.353	0.013	0.002	89.980	0.172	0.041	0.005	1.704	
0:2:35.562	0.016	0.002	49.857	0.155	0.035	0.005	1.720	
0:2:35.728	0.015	0.002	51.488	0.166	0.042	0.005	1.852	
0:2:35.871	0.019	0.002	72.920	0.146	0.037	0.004	1.825	
0:2:36.021	0.019	0.002	73.071	0.145	0.037	0.004	1.834	
0:2:36.163	0.016	0.002	76.039	0.157	0.039	0.005	1.813	
0:2:36.319	0.026	0.002	65.706	0.127	0.033	0.004	1.870	
0:2:36.470	0.017	0.002	53.173	0.148	0.033	0.005	1.710	
0:2:36.622	0.016	0.002	71.773	0.153	0.033	0.005	1.680	
0:2:36.775	0.012	0.002	83.016	0.178	0.037	0.005	1.621	
0:2:36.922	0.011	0.002	70.576	0.184	0.040	0.005	1.627	
0:2:37.075	0.010	0.002	65.547	0.188	0.045	0.005	1.473	
0:2:37.241	0.011	0.002	57.581	0.180	0.037	0.005	1.459	
0:2:37.411	0.015	0.002	22.619	0.151	0.028	0.005	1.396	
0:2:37.558	0.011	0.002	16.196	0.176	0.034	0.005	1.446	
0:2:37.726	0.011	0.002	34.333	0.179	0.032	0.005	1.511	
0:2:37.897	0.009	0.003	72.840	0.192	0.038	0.006	1.435	
0:2:38.047	0.009	0.003	85.392	0.191	0.035	0.006	1.454	
0:2:38.198	0.009	0.003	65.278	0.186	0.029	0.005	1.324	
0:2:38.363	0.010	0.003	36.984	0.185	0.036	0.005	1.447	
0:2:38.523	0.010	0.002	43.612	0.186	0.035	0.005	1.485	
0:2:38.675	0.010	0.002	61.230	0.183	0.037	0.005	1.514	
0:2:38.862	0.010	0.002	52.099	0.189	0.034	0.005	1.510	
0:2:39.022	0.009	0.003	44.491	0.190	0.031	0.005	1.431	
0:2:39.170	0.009	0.003	39.186	0.187	0.029	0.005	1.375	
0:2:39.326	0.009	0.003	36.556	0.190	0.030	0.005	1.424	
0:2:39.485	0.009	0.003	68.492	0.192	0.032	0.005	1.399	
0:2:39.641	0.009	0.003	40.973	0.191	0.035	0.005	1.435	
0:2:39.796	0.009	0.003	10.391	0.189	0.029	0.005	1.315	
0:2:39.999	0.009	0.003	11.858	0.182	0.024	0.005	1.189	
0:2:40.156	0.008	0.003	16.841	0.187	0.022	0.005	1.112	
0:2:40.307	0.008	0.003	15.469	0.186	0.023	0.005	1.136	
0:2:40.515	0.007	0.004	11.050	0.183	0.016	0.005	0.893	
0:2:41.101	0.009	0.003	91.991	0.184	0.033	0.005	1.213	
0:2:41.293	0.011	0.002	85.658	0.187	0.047	0.005	1.665	
0:2:41.459	0.012	0.002	82.245	0.181	0.049	0.005	1.889	
0:2:41.605	0.013	0.002	87.603	0.179	0.054	0.005	2.063	
0:2:41.751	0.014	0.002	71.641	0.175	0.052	0.005	2.091	
0:2:43.247	1.354	0.001	7.745	0.021	0.007	0.002	2.015	
0:2:43.932	0.015	0.002	79.315	0.160	0.039	0.005	1.660	
0:2:44.331	0.011	0.002	89.817	0.183	0.038	0.005	1.540	
0:2:44.618	0.010	0.002	86.137	0.190	0.042	0.006	1.587	
0:2:44.887	0.010	0.002	92.539	0.185	0.039	0.005	1.481	
0:2:45.154	0.009	0.003	37.547	0.186	0.035	0.005	1.349	
0:2:45.399	0.009	0.003	41.728	0.194	0.041	0.006	1.412	
0:2:45.646	0.008	0.003	34.048	0.195	0.034	0.006	1.273	
0:2:45.976	0.009	0.003	15.399	0.186	0.027	0.005	1.190	
0:2:46.232	0.003	0.024	3.002	0.196	0.003	0.006	0.197	
0:2:46.492	0.003	0.019	0.335	0.196	0.004	0.006	0.186	
0:2:46.720	0.003	0.025	0.379	0.200	0.004	0.006	0.176	
0:2:46.972	0.002	0.040	2.139	0.222	0.005	0.007	0.126	
0:2:47.206	0.001	0.501	0.386	0.450	0.112	0.021	0.014	
0:2:47.428	0.001	0.101	0.242	0.325	0.038	0.012	0.039	
0:2:47.692	0.002	0.008	0.055	0.208	0.025	0.006	0.155	
0:2:47.924	0.003	0.011	0.081	0.197	0.013	0.006	0.185	
0:2:48.125	0.003	0.015	0.166	0.200	0.007	0.006	0.184	
0:2:48.313	0.002	0.023	0.317	0.207	0.005	0.006	0.159	
0:2:48.506	0.002	0.027	0.230	0.225	0.009	0.007	0.121	
0:2:48.755	0.002	0.038	0.411	0.220	0.005	0.007	0.130	
0:2:48.990	0.003	0.030	0.473	0.205	0.004	0.006	0.163	
0:2:49.180	0.003	0.025	0.449	0.196	0.003	0.006	0.190	
0:2:49.365	0.003	0.025	0.442	0.199	0.003	0.006	0.188	
0:2:49.561	0.003	0.026	0.438	0.203	0.003	0.006	0.189	
0:2:49.720	0.003	0.026	0.435	0.199	0.003	0.006	0.190	
0:2:49.870	0.003	0.024	0.437	0.196	0.003	0.006	0.198	
0:2:50.010	0.003	0.023	0.450	0.195	0.003	0.006	0.206	
0:2:50.176	0.003	0.023	0.460	0.195	0.003	0.006	0.211	
0:2:50.324	0.003	0.020	0.531	0.195	0.004	0.005	0.236	
0:2:50.470	0.003	0.016	1.022	0.198	0.005	0.005	0.290	
0:2:50.619	0.004	0.011	0.982	0.197	0.007	0.005	0.412	
0:2:50.779	0.005	0.008	1.015	0.192	0.009	0.005	0.578	
0:2:50.939	0.006	0.005	1.196	0.194	0.014	0.005	0.758	
0:2:51.092	0.008	0.003	1.591	0.191	0.025	0.005	1.183	
0:2:51.266	0.009	0.003	2.056	0.195	0.040	0.005	1.522	
0:2:51.421	0.009	0.002	2.502	0.199	0.055	0.005	1.740	
0:2:51.586	0.011	0.002	2.679	0.190	0.047	0.004	2.078	
0:2:51.742	0.012	0.002	2.612	0.185	0.047	0.004	2.256	
0:2:51.889	0.012	0.002	2.438	0.185	0.047	0.004	2.404	
0:2:52.036	0.013	0.002	2.548	0.185	0.048	0.004	2.621	
0:2:52.194	0.012	0.002	2.579	0.187	0.047	0.004	2.556	
0:2:52.368	0.012	0.002	2.334	0.185	0.043	0.004	2.299	
0:2:52.518	0.012	0.002	2.396	0.186	0.043	0.005	2.173	
0:2:52.662	0.011	0.002	2.362	0.190	0.042	0.005	2.090	
0:2:52.810	0.010	0.002	2.230	0.192	0.039	0.005	1.977	
0:2:52.962	0.010	0.002	2.411	0.193	0.041	0.004	2.247	
0:2:53.123	0.010	0.002	2.259	0.193	0.038	0.004	2.165	
0:2:53.287	0.010	0.002	2.155	0.193	0.035	0.003	2.488	
0:2:53.521	0.010	0.002	2.456	0.194	0.035	0.003	3.059	
0:2:53.705	0.009	0.002	2.310	0.194	0.031	0.003	2.969	
0:2:53.858	0.009	0.003	2.078	0.194	0.028	0.002	2.939	
0:2:54.006	0.007	0.003	1.725	0.193	0.019	0.003	1.597	
0:2:54.306	0.007	0.003	5.944	0.193	0.020	0.005	1.213	
0:2:54.463	0.006	0.005	4.874	0.196	0.017	0.005	0.858	
0:2:54.616	0.005	0.006	3.764	0.196	0.013	0.005	0.668	
0:2:54.764	0.005	0.006	3.912	0.198	0.014	0.006	0.643	
0:2:54.915	0.005	0.007	18.676	0.205	0.015	0.006	0.565	
0:2:55.068	0.006	0.005	15.622	0.199	0.018	0.006	0.792	
0:2:55.263	0.007	0.004	9.178	0.197	0.020	0.006	0.942	
0:2:55.523	0.007	0.003	8.037	0.192	0.020	0.005	1.060	
0:2:55.723	0.008	0.003	26.184	0.193	0.025	0.005	1.298	
0:2:55.943	0.008	0.003	6.318	0.194	0.022	0.005	1.187	
0:2:56.095	0.006	0.004	11.664	0.197	0.016	0.005	1.079	
0:2:56.259	0.005	0.004	23.582	0.199	0.010	0.004	1.145	
0:2:57.808	0.003	0.006	0.799	0.205	0.003	0.003	1.317	
0:2:58.326	0.002	0.007	0.670	0.196	0.002	0.002	2.521	
0:2:58.689	0.002	0.007	0.558	0.195	0.001	0.001	3.522	
0:2:58.922	0.001	0.004	0.402	0.195	0.001	0.001	22.623	
0:2:59.163	0.001	0.003	0.465	0.194	0.001	0.001	33.874	
0:2:59.442	0.001	0.002	0.213	0.195	0.001	0.001	61.105	
0:2:59.676	0.001	0.002	0.106	0.195	0.001	0.001	70.492	
0:2:59.891	0.001	0.002	0.199	0.195	0.001	0.001	73.098	
0:3:0.105	0.001	0.003	0.463	0.195	0.001	0.001	73.860	
0:3:0.308	0.001	0.003	0.658	0.195	0.001	0.001	80.052	
0:3:0.595	0.001	0.002	0.620	0.195	0.001	0.001	80.985	
0:3:0.804	0.001	0.002	0.533	0.195	0.001	0.001	75.283	
0:3:1.058	0.001	0.002	0.355	0.194	0.001	0.001	74.349	
0:3:1.307	0.001	0.002	0.071	0.194	0.001	0.001	77.060	
0:3:1.493	0.001	0.002	0.243	0.194	0.001	0.001	73.936	
0:3:1.716	0.001	0.002	0.276	0.194	0.001	0.001	70.483	
0:3:1.905	0.001	0.002	0.255	0.195	0.001	0.001	70.877	
0:3:2.128	0.001	0.002	0.129	0.195	0.001	0.001	74.129	
0:3:2.336	0.001	0.002	0.284	0.197	0.001	0.001	77.869	
0:3:2.574	0.001	0.002	0.246	0.197	0.001	0.001	74.246	
0:3:2.820	0.001	0.002	0.191	0.198	0.001	0.001	71.155	
0:3:2.998	0.001	0.002	0.126	0.201	0.001	0.001	73.337	
0:3:3.164	0.001	0.002	0.415	0.207	0.001	0.001	72.887	
0:3:3.334	0.001	0.002	0.440	0.209	0.001	0.001	71.252	
0:3:3.530	0.001	0.003	0.378	0.208	0.001	0.001	71.117	
0:3:3.715	0.001	0.003	0.087	0.213	0.001	0.001	69.173	
0:3:3.872	0.001	0.003	0.030	0.220	0.001	0.001	72.308	
0:3:4.024	0.001	0.004	0.020	0.216	0.001	0.001	68.476	
0:3:4.190	0.001	0.005	0.011	0.215	0.001	0.001	70.597	
0:3:4.370	0.001	0.004	0.017	0.212	0.001	0.001	68.256	
0:3:4.522	0.001	0.006	0.037	0.222	0.001	0.001	72.453	
0:3:4.677	0.001	0.007	0.071	0.245	0.001	0.001	68.842	
0:3:4.834	0.001	0.011	0.241	0.260	0.001	0.001	74.271	
0:3:5.000	0.001	0.043	0.385	0.231	0.001	0.001	79.355	
0:3:5.151	0.001	0.043	0.254	0.234	0.001	0.001	77.538	
0:3:5.300	0.001	0.036	0.139	0.243	0.001	0.001	75.310	
0:3:5.456	0.001	0.047	0.057	0.239	0.001	0.001	76.151	
0:3:5.609	0.001	0.031	0.027	0.228	0.001	0.001	69.932	
0:3:5.768	0.001	0.022	0.034	0.216	0.001	0.001	72.795	
0:3:5.925	0.001	0.032	0.114	0.212	0.001	0.001	69.566	
0:3:6.071	0.001	0.029	0.102	0.222	0.001	0.001	68.309	
0:3:6.223	0.001	0.024	0.120	0.234	0.001	0.001	70.851	
0:3:6.398	0.001	0.018	0.105	0.224	0.001	0.001	72.110	
0:3:6.549	0.001	0.011	0.069	0.230	0.001	0.001	70.433	
0:3:6.700	0.001	0.009	0.152	0.216	0.001	0.001	72.589	
0:3:6.847	0.001	0.016	0.226	0.218	0.001	0.001	69.890	
0:3:6.999	0.001	0.013	0.265	0.224	0.001	0.001	68.817	
0:3:7.148	0.001	0.010	0.128	0.226	0.001	0.001	66.555	
0:3:7.311	0.001	0.013	0.094	0.231	0.001	0.001	64.425	
0:3:7.539	0.001	0.010	0.107	0.222	0.001	0.001	61.246	
0:3:7.721	0.001	0.009	0.267	0.296	0.001	0.001	55.450	
0:3:7.912	0.001	0.008	0.335	0.291	0.001	0.001	53.445	
0:3:8.091	0.001	0.007	0.201	0.332	0.001	0.001	54.320	
0:3:8.244	0.001	0.007	0.370	0.340	0.001	0.001	53.268	
0:3:8.391	0.001	0.009	0.454	0.303	0.001	0.001	52.750	
0:3:8.552	0.001	0.021	0.595	0.374	0.001	0.001	56.044	
0:3:8.722	0.001	0.014	0.607	0.269	0.001	0.001	55.125	
0:3:8.872	0.001	0.019	0.543	0.266	0.001	0.001	59.524	
0:3:9.015	0.001	0.011	0.672	0.283	0.001	0.001	62.097	
0:3:9.221	0.001	0.017	0.681	0.248	0.001	0.001	65.692	
0:3:9.404	0.001	0.022	0.560	0.235	0.001	0.001	74.649	
0:3:9.579	0.001	0.037	1.056	0.224	0.001	0.001	84.563	
0:3:9.782	0.001	0.017	1.224	0.224	0.001	0.001	85.707	
0:3:9.937	0.001	0.009	1.746	0.219	0.001	0.001	85.332	
0:3:10.119	0.001	0.008	1.488	0.206	0.001	0.001	83.613	
0:3:11.648	0.001	0.002	0.676	0.431	0.001	0.001	65.856	
0:3:12.284	0.001	0.002	0.577	0.366	0.001	0.001	79.775	
0:3:12.763	0.001	0.003	2.023	0.815	0.001	0.001	85.006	
0:3:13.054	0.001	0.001	2.076	0.954	0.001	0.001	90.421	
0:3:13.328	0.001	0.002	1.892	0.720	0.001	0.001	91.321	
0:3:13.688	0.001	0.005	2.202	0.591	0.001	0.001	91.737	
0:3:13.938	0.001	0.011	0.701	0.396	0.001	0.001	87.705	
0:3:14.181	0.001	0.027	0.541	0.308	0.001	0.001	78.194	
0:3:14.433	0.001	0.009	0.621	0.374	0.001	0.001	69.383	
0:3:14.643	0.001	0.006	1.049	0.425	0.001	0.001	71.849	
0:3:15.137	0.001	0.004	1.478	0.551	0.001	0.001	80.018	
0:3:15.405	0.001	0.003	2.585	1.699	0.001	0.001	78.596	
0:3:15.899	0.001	0.002	2.578	0.683	0.001	0.001	69.450	
0:3:16.203	0.001	0.003	3.192	0.468	0.001	0.001	71.388	
0:3:16.429	0.001	0.004	1.773	0.265	0.001	0.001	67.598	
0:3:16.634	0.001	0.002	1.264	0.356	0.001	0.001	63.557	
0:3:16.836	0.001	0.003	0.332	0.435	0.001	0.001	50.581	
0:3:17.093	0.001	0.004	0.547	0.530	0.001	0.001	47.968	
0:3:17.353	0.001	0.003	1.197	0.765	0.001	0.001	45.283	
0:3:17.575	0.001	0.003	0.836	1.383	0.001	0.001	44.429	
