date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:24.970	0.002	0.034	79.571	0.212	0.008	0.006	0.150	
0:0:25.038	0.002	0.040	93.890	0.220	0.008	0.007	0.133	
0:0:25.105	0.002	0.050	98.561	0.232	0.011	0.007	0.112	
0:0:25.170	0.002	0.098	99.410	0.272	0.023	0.009	0.066	
0:0:25.246	0.001	0.341	99.724	0.368	0.088	0.015	0.026	
0:0:25.310	0.001	1.035	99.826	0.482	0.282	0.022	0.011	
0:0:25.370	0.001	3.187	99.880	0.633	0.981	0.035	0.005	
0:0:25.439	0.001	10.174	99.949	0.825	3.193	0.050	0.003	
0:0:25.507	0.001	17.893	99.962	0.945	5.917	0.059	0.002	
0:0:25.578	0.001	29.249	99.987	1.005	7.870	0.051	0.002	
0:0:25.639	0.001	35.924	99.989	1.051	9.695	0.051	0.002	
0:0:25.707	0.001	53.303	99.995	1.105	12.690	0.040	0.002	
0:0:25.772	0.001	59.332	99.995	1.112	14.741	0.035	0.002	
0:0:25.838	0.001	66.369	99.995	1.131	18.153	0.031	0.002	
0:0:25.903	0.001	67.015	99.993	1.124	18.874	0.030	0.002	
0:0:25.973	0.001	71.456	99.993	1.126	19.915	0.026	0.002	
0:0:26.039	0.001	68.481	99.992	1.095	16.122	0.025	0.002	
0:0:26.106	0.001	70.298	99.990	1.118	15.886	0.026	0.002	
0:0:26.173	0.001	66.859	99.986	1.085	13.228	0.026	0.002	
0:0:26.252	0.001	58.021	99.978	1.004	7.878	0.023	0.002	
0:0:26.324	0.001	45.212	99.961	0.902	4.517	0.020	0.002	
0:0:26.387	0.001	32.662	99.955	0.817	2.798	0.019	0.003	
0:0:26.459	0.001	32.096	99.954	0.825	2.688	0.020	0.003	
0:0:26.522	0.001	13.937	99.906	0.652	0.980	0.015	0.005	
0:0:29.427	0.001	30.736	99.946	0.689	1.066	0.009	0.004	
0:0:29.541	0.001	2.369	99.936	0.335	0.032	0.003	0.035	
0:0:29.613	0.002	1.191	99.976	0.278	0.013	0.003	0.062	
0:0:29.683	0.001	1.311	99.983	0.284	0.013	0.003	0.057	
0:0:29.749	0.002	1.002	99.985	0.265	0.010	0.003	0.071	
0:0:29.811	0.002	1.169	99.992	0.275	0.012	0.003	0.063	
0:0:29.877	0.002	1.223	99.994	0.278	0.012	0.003	0.061	
0:0:29.940	0.002	1.240	99.995	0.279	0.013	0.003	0.061	
0:0:30.008	0.001	1.407	99.995	0.288	0.015	0.003	0.055	
0:0:30.072	0.001	2.200	99.994	0.323	0.025	0.003	0.038	
0:0:30.141	0.001	2.285	99.994	0.326	0.027	0.003	0.037	
0:0:30.209	0.001	2.489	99.993	0.333	0.033	0.003	0.035	
0:0:30.277	0.001	2.665	99.993	0.339	0.038	0.003	0.033	
0:0:30.371	0.001	2.716	99.990	0.341	0.041	0.003	0.032	
0:0:30.447	0.001	1.532	99.989	0.295	0.022	0.003	0.051	
0:0:30.514	0.002	1.161	99.988	0.275	0.017	0.003	0.064	
0:0:30.579	0.002	0.867	99.985	0.255	0.012	0.002	0.080	
0:0:30.643	0.002	1.099	99.985	0.271	0.015	0.003	0.067	
0:0:30.716	0.002	1.005	99.979	0.265	0.013	0.003	0.071	
