date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:28.134	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.207	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.271	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.333	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.576	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.642	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.708	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.773	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.838	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.906	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.975	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:29.043	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:29.113	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:29.178	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:29.242	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:29.311	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:29.377	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:29.441	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:29.505	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:29.575	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:29.640	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:29.707	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:29.815	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:29.878	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:29.953	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:30.097	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:30.158	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:30.221	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:30.286	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:30.349	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:30.415	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:30.484	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:30.547	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:30.620	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:30.683	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:30.744	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:30.810	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:30.873	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:30.939	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.003	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.072	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.136	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.203	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.266	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.328	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:31.393	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:31.454	0.003	0.024	0.428	0.194	0.003	0.006	0.197	
0:0:31.569	0.003	0.024	0.429	0.194	0.003	0.006	0.197	
0:0:31.739	0.003	0.024	0.431	0.194	0.003	0.006	0.195	
0:0:31.823	0.003	0.009	0.431	0.202	0.004	0.006	0.175	
0:0:31.912	0.001	0.126	0.435	0.413	0.082	0.018	0.020	
0:0:31.973	0.001	2.956	0.450	0.893	2.921	0.071	0.003	
0:0:32.036	0.001	4.890	0.539	0.991	4.323	0.087	0.002	
0:0:32.106	0.001	7.827	0.607	1.043	6.390	0.093	0.002	
0:0:32.171	0.001	6.447	0.682	0.840	2.340	0.064	0.003	
0:0:32.237	0.001	1.287	0.583	0.530	0.178	0.032	0.012	
0:0:32.308	0.001	0.258	0.500	0.359	0.020	0.017	0.048	
0:0:32.377	0.002	0.032	0.470	0.217	0.003	0.009	0.247	
0:0:32.441	0.002	0.022	0.448	0.198	0.002	0.010	0.326	
0:0:32.507	0.002	0.019	0.440	0.194	0.002	0.010	0.357	
0:0:32.577	0.002	0.019	0.432	0.194	0.002	0.010	0.336	
0:0:32.661	0.002	0.019	0.431	0.194	0.002	0.009	0.366	
0:0:32.723	0.002	0.020	0.429	0.194	0.002	0.009	0.335	
0:0:32.788	0.002	0.021	0.428	0.194	0.002	0.008	0.279	
0:0:32.856	0.003	0.023	0.427	0.194	0.003	0.007	0.245	
0:0:32.927	0.003	0.024	0.426	0.194	0.003	0.007	0.223	
0:0:32.995	0.003	0.024	0.425	0.194	0.003	0.006	0.209	
0:0:33.060	0.003	0.024	0.425	0.194	0.003	0.006	0.206	
0:0:33.124	0.003	0.025	0.424	0.194	0.003	0.006	0.203	
